profile_id,sub_profile_type,service_ids_json,commonCaregiverProfile_id,commonCaregiverProfile_repeatClientsCount,commonCaregiverProfile_merchandizedJobInterests_flags_json
10bddd60-a28b-4163-a008-1ba240ac772d,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",5731228,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
10c02d09-e124-4b3d-8ea9-01c1d68ba150,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
10c0f4b6-ac9a-4c47-83c2-4da8048bfb3d,commonCaregiverProfile,"[""SENIOR_CARE"", ""TUTORING""]",,0.0,[]
10ceac97-293c-4ca7-8f29-00a38bb78c83,commonCaregiverProfile,"[""CHILD_CARE""]",30982019,0.0,[]
10e76ab4-ca44-4e63-a5ea-5530bbfcf333,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
10ebbe00-7a13-4020-9004-31b6498b66ed,commonCaregiverProfile,"[""CHILD_CARE""]",35933925,0.0,[]
10f689cc-55f8-4dbb-9026-5e1a81e80583,commonCaregiverProfile,"[""CHILD_CARE""]",35489331,0.0,[]
10fbd932-1842-48c5-bcbf-194e7bf10db0,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",24309577,0.0,[]
1102aa12-7b8c-4580-aaf1-072d5ada2d1e,commonCaregiverProfile,"[""CHILD_CARE""]",36037864,0.0,[]
110c6d6a-4619-4342-b263-0a5061334aac,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35560048,0.0,[]
110d3698-9721-4047-8e99-3eb0e6ab3501,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35162680,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
111dc315-9e18-4bb6-8b7b-1823ee93ba3f,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
1122a90e-dd75-4c22-9085-3da52bfb374f,commonCaregiverProfile,"[""CHILD_CARE""]",28799719,0.0,[]
1123c7ae-f44c-4d92-8b87-d09f08023fcb,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
11266d49-89d7-49ea-a391-ed5ea667418d,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",17434971,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant""]"
1126f39e-6f88-445a-b2c9-f1901dbcb976,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
112f4795-1344-4f3a-9824-c2faeaf4f78a,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29822664,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping"", ""transportation""]"
113477e7-d1e1-43a6-9822-8ae914055b17,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",31523636,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
11351ee1-80fb-4417-935d-63ae20b1088b,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",22279281,0.0,[]
113be07c-2afe-4275-822c-ee07922b7305,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",35468159,0.0,[]
1140b99d-fcc5-412c-afd1-333077396e68,commonCaregiverProfile,"[""CHILD_CARE""]",35448912,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
1147ed68-98ac-492f-9e89-7ae9ed6064b2,commonCaregiverProfile,"[""CHILD_CARE""]",28354369,0.0,[]
11649b5e-26f0-4751-a0df-143fbef40832,commonCaregiverProfile,"[""PET_CARE"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1165a633-386c-4621-b017-772d9efa72af,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",9713614,0.0,"[""dateNight"", ""shopping"", ""transportation""]"
1168718f-9508-497f-bfa7-eb6d33308d13,commonCaregiverProfile,"[""CHILD_CARE""]",5925051,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
1171352f-378d-401c-8b56-a7221a68ea03,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",30114696,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
11792729-b8a0-48e1-9be5-7ddc3de320a5,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",5713736,0.0,"[""dateNight"", ""petHelp"", ""shopping""]"
118aeb54-20b9-4150-9c0e-c9fccf625900,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",32436454,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
11915048-f41f-4084-95a4-056bfaa6c977,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",36108074,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
11a4913f-b8e0-4aaa-8416-dd1163ab9ce4,commonCaregiverProfile,"[""CHILD_CARE""]",34482644,0.0,[]
11a8b284-cd9c-40b4-b8c0-1558887ec5cc,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",27961295,0.0,[]
11ae3d2c-4dcf-447c-9f1c-88952fe6b237,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",34728846,0.0,[]
11b13701-2b11-44f3-a52d-52addb65221a,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",33335551,0.0,[]
11b2de84-edb8-4927-a0d7-02a4bc87495c,commonCaregiverProfile,"[""CHILD_CARE""]",35263601,0.0,[]
11b96302-758b-43d6-933a-fe16e8c0338e,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping""]"
11beac68-dfa3-4d93-a8c2-2ec1d9ba3622,commonCaregiverProfile,"[""CHILD_CARE""]",34037923,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
11c1424c-137f-458a-bd55-71ace2f6ce60,commonCaregiverProfile,"[""CHILD_CARE""]",30542725,0.0,[]
11cc6bac-d768-4867-8f22-fb8e97ae09af,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
11d40445-5190-4ef6-b9a5-89dccccc7b43,commonCaregiverProfile,"[""CHILD_CARE""]",34389980,0.0,[]
11e5bebc-2596-40ca-a5f8-006f358d5c0d,commonCaregiverProfile,"[""CHILD_CARE""]",36080970,0.0,[]
11e99f01-3316-4bd7-b722-a6f2c2a2c0ae,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""petHelp""]"
11f1e6a5-9fb3-4d2d-850a-d39adfe3509d,commonCaregiverProfile,"[""CHILD_CARE""]",36269651,0.0,[]
11f2a67e-1b9f-4c7c-a71e-ee6b6e302e4b,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
11f96a7f-978f-458c-a761-16ef5e0747f0,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",13824647,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
12009e5a-a76a-4600-80a5-66ae80f4fd05,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",11653651,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
120f0536-a932-46d2-a979-32b5f452e532,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",35403558,0.0,[]
12144c40-285f-4719-bf84-a1c7fb2dace1,commonCaregiverProfile,"[""CHILD_CARE""]",22608708,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
1215475a-329e-4645-bde2-b8f66b54f961,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",36014522,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
122a0c66-2ae1-4610-bd94-706233217e74,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35189101,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
122feb30-d514-4ec4-b6c2-013eadf10fe3,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",23201131,0.0,"[""dateNight"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
123f99d5-e850-49f0-b698-ffe14a67ace0,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare""]"
1242f34c-faed-4db4-817a-047690a10f2b,commonCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
126a0bb4-80b7-4716-b76d-7cc24bf11ad3,commonCaregiverProfile,"[""CHILD_CARE""]",30105864,0.0,[]
126f9021-4fe6-47bf-8eb0-d91a48add3ff,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",35446852,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1277482b-de34-4793-a7c9-e28d727bb995,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""petHelp"", ""shopping""]"
127cc1e5-bd4b-4bb9-8176-43f1dc531c5f,commonCaregiverProfile,"[""CHILD_CARE""]",31785970,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
127dcf80-129e-4e64-9cb0-abbf2e4558dc,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",29526484,0.0,"[""dateNight"", ""mealPrepLaundry"", ""transportation""]"
128de6a8-3973-4722-9522-fb37f0da4fef,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",15244933,0.0,"[""lightCleaning"", ""mealPrepLaundry""]"
12932410-fef8-44c8-b656-7755f068b236,commonCaregiverProfile,"[""CHILD_CARE""]",35549405,0.0,[]
12a0bc50-af58-41c2-8016-7cf3df10480e,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",36084637,0.0,[]
12a978cc-5b48-4070-931e-b4df7b62d7fc,commonCaregiverProfile,"[""CHILD_CARE""]",33482645,0.0,[]
12aa00a8-63ef-4038-a031-8e6f6d50a5e9,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",845862,0.0,"[""dateNight"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
12b08d03-c37e-4857-9183-859bc46a948e,commonCaregiverProfile,"[""CHILD_CARE""]",31265430,0.0,[]
12b5d1aa-356d-40c8-8ce7-e84a09f5c4ef,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",36229762,0.0,"[""companionCare"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
12b7c31d-904c-45aa-a12f-60e103dcc871,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",29542167,0.0,[]
12c3bad1-66b2-4e6c-81af-cfcd6afd184c,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",32150256,0.0,[]
12f15501-aa91-4556-8fb9-31b8f2f14e29,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
12fb0fec-18a1-48bb-bfee-bba83d41983e,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",35223593,0.0,[]
1303204e-7bbb-421b-9d8f-b1941b0c13b5,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",35481599,0.0,[]
130ab9e4-343f-421f-804b-447ffa1b4333,commonCaregiverProfile,"[""CHILD_CARE""]",34046518,0.0,[]
130ad44f-f6c1-4578-9657-bf99cd17d76f,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",34730396,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
1324b903-8423-428b-847d-f0a9b764d40e,commonCaregiverProfile,"[""CHILD_CARE""]",29471926,0.0,[]
13257013-76d1-45b2-aa4a-760bcc9ac454,commonCaregiverProfile,"[""CHILD_CARE""]",9887639,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1329fff4-cbf7-4f12-8983-3a2c16f8ae6b,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",10819247,0.0,"[""companionCare""]"
1335a1b0-f037-45b3-8cd2-614d162cfe62,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
13368243-08c8-4541-b6d1-01bb19edeae5,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
1341035e-fb83-410b-ad16-7a90f6122d2d,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",34875418,0.0,[]
1343990b-5925-4016-b337-b50df34ea96d,commonCaregiverProfile,"[""CHILD_CARE""]",29724111,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
134b0c28-653a-4ab2-9f19-a19a02033fb7,commonCaregiverProfile,"[""CHILD_CARE""]",28243103,0.0,[]
134bc48b-5658-47b5-ab14-1153d1c496f8,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",17275984,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
134cdca4-0c69-4aa5-b83b-4ebec52f63bd,commonCaregiverProfile,"[""CHILD_CARE""]",16166854,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
135577db-932a-48ca-82f0-154e960d8811,commonCaregiverProfile,"[""CHILD_CARE""]",35234471,0.0,[]
135b309e-14c0-461a-8ae4-231c27a6eaf4,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",33852545,0.0,[]
135e0241-de13-453d-9da3-db128eb19f08,commonCaregiverProfile,"[""CHILD_CARE""]",28402638,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
135f90f7-6ced-4a9d-9c6f-66d0926e1bd7,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",32174497,0.0,"[""lightCleaning"", ""personalAssistant"", ""shopping""]"
1365b639-c789-4523-80de-08cddf4f631d,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35431109,0.0,[]
1369ca5c-b518-4c60-a1b4-dd7ecddd4bbc,commonCaregiverProfile,"[""CHILD_CARE""]",35840181,0.0,[]
136dfb5b-bbe6-4325-8f38-eaa92323fe51,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",35185617,0.0,[]
1378aa4a-3d4b-408a-8402-108b87c3f940,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",8362583,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
137938a9-9dac-4650-806e-88151d8122f9,commonCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
13798b8b-4ba3-40f6-80b8-c959f0b4ab14,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",14195144,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
137bf60b-43ea-46c9-a269-d0d7c1425161,commonCaregiverProfile,"[""CHILD_CARE""]",24154390,0.0,"[""petHelp""]"
137ef55e-49f2-4964-9f3e-9962e810a0c8,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",34516665,0.0,[]
137f2048-8364-444e-83a9-7a061f834152,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",35631665,0.0,[]
138535a5-0ceb-409f-83b6-fdcf592982c4,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",30198749,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
13920a7f-a55f-475b-b6dd-d1e2a299993d,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",31905117,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
13a65298-45fc-4096-872f-0fdeb2719255,commonCaregiverProfile,"[""CHILD_CARE""]",33119260,0.0,[]
13b55ec5-5de1-46a3-9fc7-703a3911b603,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",18733176,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
13b7ae76-b50d-4965-97de-b1f71618a292,commonCaregiverProfile,"[""CHILD_CARE""]",35826639,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
13b7f214-9e03-42d8-8aea-ec19f5fcfe06,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",34553239,0.0,"[""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
13c2a71a-bc2d-4164-a5cd-9ac76e7c6206,commonCaregiverProfile,"[""CHILD_CARE""]",14437499,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
13cd89ae-e6a2-42dc-bdf5-324366f4cc8b,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35648724,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
13d2e6a1-6130-4a94-a252-7afd6d87f042,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",34115959,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
13dba2e6-267e-4acf-a87c-9c771fb03b17,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",34463492,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
13e69698-d2a8-4087-9425-763da4e195ce,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",20126958,0.0,"[""dateNight"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
13f87829-e5c7-4ee8-952b-c7a6a26ab726,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",30238067,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant""]"
13fc6083-ce88-421c-9f02-55088de485ff,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",35819165,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
13ff3716-7d7a-400a-aee7-d08ca1953a3a,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29656915,0.0,[]
14058287-aad6-45de-b8c0-f978ec593a5a,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
140aee0d-4163-4300-adb9-2ddd1c6f2f04,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",15675119,0.0,"[""dateNight""]"
140b7258-aa99-47a2-8264-a5f5b4bfae60,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",26486806,0.0,"[""dateNight"", ""petHelp""]"
140fc688-b818-40d1-940f-825cd0dae29d,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",4704922,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1439b992-bf3e-47ed-81f1-ef2ac2acd620,commonCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",29504483,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""petHelp"", ""shopping""]"
143bcab7-307b-4654-9b1b-26314d381a46,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",16628802,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
143e41c8-9179-4507-a121-e6c3eecd69f2,commonCaregiverProfile,"[""CHILD_CARE""]",36049404,0.0,[]
14409aa2-00c2-4695-9250-d0c46d10a8e4,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
1445489a-661a-4ae7-af67-cc8df139d4dc,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",32150935,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant""]"
145b20a4-b664-48de-ac2b-b0971a9f7445,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
145bf2d7-1960-4c3a-9590-64639dce9d09,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",35375200,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""transportation""]"
145db514-c961-4b63-bd62-88e8082f9175,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",13583726,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
146864e8-ad51-4766-aa96-e1fc43920a61,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",19848110,0.0,[]
146eca96-ffdd-40d6-8cf3-013c0dbd4709,commonCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE""]",29576319,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1476897f-3a4c-49c1-a624-f4e5814939f6,commonCaregiverProfile,"[""CHILD_CARE""]",34253784,0.0,[]
14780c6d-be82-48e1-9b88-180e7eeaa2be,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
147d3868-1ef1-4dd5-8fe9-c138e7f385e7,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",22302127,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
1490bcb9-d485-4a09-8dec-588e55dcfdcf,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",34219345,0.0,"[""dateNight"", ""personalAssistant"", ""petHelp"", ""transportation""]"
14948b6e-686f-42a3-a4b4-9d7f3b061a6c,commonCaregiverProfile,"[""CHILD_CARE""]",29706838,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
14b85de9-257f-40ea-bbcf-0af35e90a20d,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",36178329,0.0,[]
14c650dd-4ecb-4c02-99f8-a4eacbce3499,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",11645832,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
14d6c8ce-869b-4260-bd88-6361c7aed158,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
14dfda9c-1916-45f9-85e5-345aaee31d36,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping""]"
14edafa8-1661-4e39-a248-0a916e6fc9fd,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",24748437,0.0,"[""petHelp"", ""shopping""]"
14f860ec-7313-4507-b472-67347b0f7099,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",23592077,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
150016b5-bf69-4734-a765-64892bd91e62,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",21779743,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""shopping""]"
150b6fea-c8a5-4d86-b4d9-8ecbabbd0273,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",20194885,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
15177ced-0c4c-4f93-a461-25dfd2832378,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",36194469,0.0,[]
151aa917-3be1-41b6-bb6c-67d3b9ebbfa8,commonCaregiverProfile,"[""CHILD_CARE""]",5582253,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
152043d9-5578-45d2-8096-7750585a73f7,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""petHelp""]"
1524be47-8831-4d78-9bff-30cd8a9e84a5,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",17197789,0.0,[]
152b7283-34d4-446c-859d-1ee00eb5603d,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",34207574,0.0,[]
