profile_id,sub_profile_type,service_ids_json,houseKeepingCaregiverProfile_approvalStatus,houseKeepingCaregiverProfile_availabilityFrequency,houseKeepingCaregiverProfile_bio_experienceSummary,houseKeepingCaregiverProfile_bio_title,houseKeepingCaregiverProfile_bio_flags_json,houseKeepingCaregiverProfile_distanceWillingToTravel,houseKeepingCaregiverProfile_id,houseKeepingCaregiverProfile_otherQualities_json,houseKeepingCaregiverProfile_payRange_hourlyRateFrom,houseKeepingCaregiverProfile_payRange_hourlyRateTo,houseKeepingCaregiverProfile_payRange_flags_json,houseKeepingCaregiverProfile_qualities_flags_json,houseKeepingCaregiverProfile_recurringRate_hourlyRateFrom,houseKeepingCaregiverProfile_recurringRate_hourlyRateTo,houseKeepingCaregiverProfile_recurringRate_flags_json,houseKeepingCaregiverProfile_schedule_json,houseKeepingCaregiverProfile_supportedServices_flags_json,houseKeepingCaregiverProfile_yearsOfExperience
1e051fd5-5204-4214-8b49-cd47d7ed5096,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I have many years experience working closely with families in various capacities, ie, caregiving, housecleaning, companionship, errands, meal prep.

I am loyal, trustworthy, professional and always go the extra mile for my clients. I come with references as well.

I'd be happy to discuss your needs!",,[],,28018471,[],"{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""dusting"", ""generalRoomCleaning"", ""kitchenCleaning"", ""moveOutCleaning"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""vacuumingOrMopping"", ""wallWashing"", ""windowWashing""]",10.0
1e23fcae-3b93-445f-9b82-e6a2b005651e,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Housekeeping to the highest quality, experience cleaning major hotels and cabins. Your property is my priority.",,[],,35267510,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",5.0
1e25e05b-42c3-4937-a2a6-4c5b3c0c48a0,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,I enjoy organizing and planning. I also have experience with different cleaning products and know where to use each one and where not to. I do not come with my own cleaning supplies but I will be sure to place them back where they belong after use!,,[],,35778882,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",2.0
1e5abab7-99c3-47f7-9bea-2d5bdcff5852,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi my name yanglamu 
I have 3 years experience hotel cleaning line 
And 2 year babysitter 
And im 33 years",,[],,36167127,[],"{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets""]","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",0.0
1e76d248-f30d-4895-b814-1561c2ecdd9c,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"I'm a methodical and friendly professional with 7 years of experience in the housekeeping industry. I keep myself fit and active, which means I have the motivation and enthusiasm to carry out my Housekeeping tasks to a high standard. I am also someone who is naturally tidy and organized, which I feel is a huge benefit to being a solid Housekeeper. I am also a naturally organized person who feels very much at home following set rules and guidelines. In addition to these skills, I also understand how important it is to employ someone whom you can trust. I am a trustworthy person and my references will vouch for that. If you hire me as your Housekeeper, I feel strongly you will be impressed with my levels of integrity, honesty and high standards of work",,[],,34504481,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '33', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '33', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],0.0
1e77262a-ca81-42df-a8f6-7f13dbddbba7,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"My name is Josepha. I am seeking part time and 1 time housekeeping positions. I have years of experience helping others. I offer general housekeeping: laundry, dish washing, kitchen, bathroom, bedroom and living room cleaning and upkeep. I also offer meal prep and personal assistance for those who run a business or just need a little help with keeping organized. I am also a Patient Care Technician and a Network Account Manager. I also have experience working with children, seniors and those with disabilities.",,[],,35189487,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""ownTransportation""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",10.0
1ea395e9-2b82-4018-b4ea-c56d0aef262a,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",INACTIVE,PART_TIME,"I have been working as a professional nanny for the past 3 1/2 years. My work always included cleaning, organizing, and other housekeeping tasks. I typically handled laundry, dishes, kitchen clean up, vacuuming, and sweeping. I am a very detail-oriented and neat person who loves to clean and organize, so I am looking for one or two families who need help in their house.",,[],,8181169,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""providesSupplies""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""wallWashing"", ""windowWashing""]",3.0
1ee8a770-e6cc-4763-8e12-c97e94162c5d,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as organized clean and good listener 

I like caring for homes because I like to see my clients happy faces after their house looks house smells and looks clean 

I'm looking for a job that Im looking to make happy clients and its worth the money spent 

I started housekeeping when I noticed that I like to organize

In my spare time, I like to read books and listen to music 

One thing you should know about me is that and a very nice person

My skills include organizing",,[],,35528943,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""ownTransportation""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],7.0
1f00f80b-2a8e-4704-b19a-0862b4ab8b63,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,I clean recreationally and would love to help you keep your home tidy! Let's talk about what you're looking for!,,[],,30122231,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""windowWashing""]",0.0
1f37bfe0-047f-423d-bb31-04168a799f81,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,I am a professional cleaner with a passion for creating spotless homes. My attention to detail and tireless energy allow me to leave every corner shining. you can trust me to take care of your home as if it were my own. Let me become your ally in maintaining a clean and welcoming space.,,[],,32933463,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""ownTransportation""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",10.0
1f4cbd27-8859-4b4e-9892-e197bda5b6b2,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",INACTIVE,FULL_TIME,"I have 10+ years of experience cleaning homes (dishes, laundry, vacuuming, dusting, organizing) and running errands ( meal planning/cooking, grocery shopping, other errands). I am available as a housekeeper.",,[],,10433325,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""ovenCleaning"", ""refrigeratorCleaning""]",10.0
1f74c20a-e78a-46f9-8a69-65db3bae4cf2,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello, my name is Melissa, and I am looking for job opportunities in the cleaning area.

Experience: I have 2 years working in residential and office cleaning.
Services I offer:
General and deep cleaning
 Organization of spaces
Window and floor cleaning
Use of specialized products (if applicable)

I am responsible, punctual and detail-oriented in my work. If you are interested, do not hesitate to contact me by private message.

Thank you for your attention",,[],,35867572,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",2.0
1fd162e3-3fe6-40d6-89f3-b8435babfc40,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"From the age of 12, I have helped my mother around the house. Her, being a single mom of many and I the oldest of the youngest children I quickly learned many things! Helping others is a strong passion of mine in housekeeping!",,[],,11714764,"[""CPR / FIRST AID CERTIFIED""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""dusting"", ""generalRoomCleaning"", ""kitchenCleaning"", ""refrigeratorCleaning"", ""vacuumingOrMopping"", ""wallWashing"", ""windowWashing""]",7.0
201f2f67-5f22-4ad1-bd02-a8b0085ef7da,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,FULL_TIME,The experience I have is cleaning my own home as well as my mom's home when's she not able to I've worked as a cleaner for a school before so I know exactly how to tidy up,,[],,35644311,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""ownTransportation""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",0.0
20254af3-ab11-47a7-bb51-9b0b45cc1fe4,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I am 45 yrs old from Philippines, I worked as a caregiver for 6 yrs and housekeeper as well. I love taking care of old people because I grew up with my grandmother and grandfather. I am very flexible and very serious in terms of work.",,[],,31214777,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],15.0
2026014d-45aa-4f0d-86c0-746519e17b31,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Motivated and diligent housekeeper with less than one year of experience in providing cleaning and organizational services. Enthusiastic about maintaining a welcoming and orderly environment. Quickly learns and adapts to new cleaning techniques and procedures.

Skills:
Basic knowledge of cleaning tasks including vacuuming, dusting, and mopping
Eagerness to learn and improve skills
Reliable and punctual with excellent time management skills
Ability to follow instructions and safety guidelines

Available for flexible schedules and eager to gain more experience. References available upon request.",,[],,35559179,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""ownTransportation""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",1.0
202e3a6b-f26f-4d85-8a73-143274c15c70,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hey, I'm an immigrant here in the USA and my first job has been housekeeping and I really liked it, I relaxed cleaning, I'm the type of person who until he sees something really organized and clean can't be calm and I think that's why I like this, I assure you I won't disappoint you.",,[],,35407971,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""generalRoomCleaning"", ""kitchenCleaning"", ""organization""]",0.0
20620b57-bcb9-43b8-b5e3-b58e486efbe7,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hello, my name is Fanny :)

I am a respectful, kind, charismatic and responsible person. I like to help people as much as I can and learn new things.
I've been reading what you are looking for and im interested in being able to help you as much as I can.
 
Thank you.",,[],,35372692,[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets""]","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""changingBedLinens"", ""dusting"", ""generalRoomCleaning"", ""kitchenCleaning"", ""moveOutCleaning"", ""refrigeratorCleaning""]",10.0
20738fa1-8499-462b-985c-64cfc8d26c15,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,I follow directions to make you happy and feel free to ask about my services and prices I'll have flexibility schedule,,[],,35440597,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",3.0
20782792-fb13-4d7c-bc65-e31d07280b2e,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Good morning, how are you ? my name is Maria Esther. I have been doing paid cleaning jobs since I was 14, I still do when I am on break from school. I am a 3rd year college student I am in new york for the next 6 months, looking for cleaning jobs/errands. sometimes I can provide the supplies. I'm always free and open to work",,[],,33695722,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",5.0
20b7dd42-d993-48ba-b8d2-e5e932f442bd,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,I am a caregiver since 2023 and still working with my employer here in Manhattan. I'm a part time housekeeper.,,[],,34278553,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""kitchenCleaning"", ""laundry""]",0.0
20c208fb-27dc-4712-94ce-7a7bc6ac2920,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,I have many years of experience meal prepping and cooking for families. I have a full time job and am looking for a regular part time gig cooking and meal prepping in NYC,,[],,31562062,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""kitchenCleaning"", ""organization""]",0.0
215d5aa1-0d0d-4488-944c-339b299abb16,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,FULL_TIME,"my name is Lika, I am from Georgia. I am an experienced housekeeper, I can also work as a kitchen assistant, I have good references and good experience, I can communicate in English. Please contact me.",,[],,32596938,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",5.0
2168a8bb-24da-4b00-a818-7e28b58d5ac8,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"I am an exceptional housekeeper and cleaning person. I am very reliable and responsible. I have been cleaning houses, apartments, and offices for 14 years. My work is neat and detailed in every area. My references are excellent, from current and past jobs. I have a great passion for housekeeping as I am extremely detail-oriented and have a passion for cleanliness. I take pride in my work and always do my best to provide services for: bathroom cleaning, kitchen cleaning, general room cleaning, bed changing, refrigerator cleaning, cabinet cleaning, dishes, surface cleaning.",,[],,8026184,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""refrigeratorCleaning"", ""vacuumingOrMopping""]",10.0
216b5cfe-be52-40dd-8e35-dc945e1b3646,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",INACTIVE,PART_TIME,"Hello I have 11 years experiences (4 yes 1st grade teaching in Turkey, nanny/daycare/tutoring and cleaning experiences in Manhattan) looking forward to hear from you !! Thank you",,[],,34408267,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",2.0
2170a3ef-b737-4868-8662-af0e80d723b0,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"My name is Eve, I have been doing cleaning for almost 11 plus years work with 4 clients and have tons of experience working as a cleaner. Reliable and trustworthy, punctual is everything to make your clients feel comfortable. You won't regret hiring me as your cleaner.",,[],,32728598,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry""]",7.0
21add777-e627-4d6d-839f-099a041c0db5,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hello, my name is Dreama. I am 29 years old living in NYC. I am a new mom looking for a new job. I have experience in housekeeping, clerical duties and a professional tailor/seamstress. I also have experience working with children for I have volunteered at camps and after school programs in the past. I am very detail oriented and organized. I work fast and adapt well to new environments. I also have an energetic work attitude and love helping others anyway I can.",,[],,13183360,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""atticCleaning"", ""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""wallWashing"", ""windowWashing""]",4.0
21c5e64f-4ca4-4526-afd6-50e992028fb4,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Tamar and I'm 30 years old with over 10 years of experience in housekeeping and caregiving. I lived in Michigan, where I worked at the 5-star Hotel from April 2022 for 1 year and 6 months. My responsibilities included cleaning VIP and presidential rooms, supervising housekeepers, checking rooms, and cleaning all the bathrooms and the hotel lobby on weekends. I worked 6 days a week, from 8 a.m. to 12 AM, putting in 16-hour shifts. Alongside my hotel job, I also cleaned houses, which gave me a lot of valuable experience. I worked in daycare in Georgia, so I understand childcare very well. I love to create fun activities for kids, especially with music, as I believe it helps with concentration and learning new languages. I consider myself empathetic, responsible, and respectful. I'm also an excellent cook, very organized, and clean. References are available upon request.",,[],,35424641,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",10.0
21ecac96-00bd-4a4d-888d-9a05f2c177dc,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"I have been doing housekeeping for over 20 years . I have assisted two families each for long period of time one family I was with for 8 years . Second family for 10 years . I was a domestic assistant for high profile families . My duties were to run a household (with children ) for each of my families . My responsibilities were to clean entire home . Keep a continuous routine and keep up with their routine on an every days basis . I am an excellent organizer , exp with all types of fabrics and how to care for laundry and finer clothing . I have maintained and clean high traffic areas and bathroom and kitchens . I have ways that benefit my family I'm with on how to clean for them . I maintain a daily routine for high demand responsibilities and I built a system in which I can serve remotely for my family I'm with . I'm always available for family and reliable . I'm with over 20 years of experience and I have a very professional approach and knowledge of how to serve my family I'm with",,[],,3274984,"[""I have exceptional qualifications for house cleaning and have been referred to others to help or aid in particular cleaning jobs"", ""or formal affairs"", ""cooking and hosting parties"", ""and have built trust with my employers in aiding them with personal tasks.""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""providesSupplies""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""atticCleaning"", ""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""wallWashing""]",10.0
