profile_id,zip_code,sub_profile_type,service_ids_json,tutoringCaregiverProfile_approvalStatus,tutoringCaregiverProfile_availabilityFrequency,tutoringCaregiverProfile_bio_experienceSummary,tutoringCaregiverProfile_bio_title,tutoringCaregiverProfile_bio_flags_json,tutoringCaregiverProfile_id,tutoringCaregiverProfile_otherGeneralSubjects_json,tutoringCaregiverProfile_otherQualities_json,tutoringCaregiverProfile_payRange_hourlyRateFrom,tutoringCaregiverProfile_payRange_hourlyRateTo,tutoringCaregiverProfile_payRange_flags_json,tutoringCaregiverProfile_qualities_additionalDetails,tutoringCaregiverProfile_qualities_professionalSkills,tutoringCaregiverProfile_qualities_flags_json,tutoringCaregiverProfile_supportedServices_flags_json,tutoringCaregiverProfile_specificSubjects_json,tutoringCaregiverProfile_otherSpecificSubject,tutoringCaregiverProfile_yearsOfExperience
b9590742-92e8-4384-b91a-9334112de7cd,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Hi! My name is Liana and I am a certified special and childhood education teacher. I love to teach!,,[],35217315,"[""English"", ""Foreign Language"", ""Math"", ""Science"", ""Special Education"", ""Test Prep""]",[],"{'amount': '36', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '47', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,3
bbd4bdd9-1a2c-4665-8fd3-52b0f56fc728,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,PART_TIME,"While in high school, I tutored young children in math and reading. During college I worked at the on campus tutoring center. Upon graduation, I began teaching. I am currently a kindergarten teacher.",,[],12151978,"[""English"", ""Math"", ""Science"", ""Special Education""]",[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE""]",,2
bd1cd706-377b-46f1-99fe-15e39b9ca568,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Dedicated Tutor for Math and Homework Help for Elementary School Students. Quickly identifies individual student learning styles to tailor exercises to their needs.,,[],25293577,"[""Math""]",[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],Homework Help,2
bf3caa7a-0f98-40a7-83f8-f87d202601e5,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have always excelled in my academics and more than once have been asked to tutor my fellow peers because I make it ""all make sense"". I have been a tutor for high schoolers and younger since I was in high school myself.",,[],1162708,"[""English"", ""Math"", ""Musical Instruments"", ""Music And Drama""]","[""I have been a tutor for high schoolers and younger since I was in high school myself. I am currently a freshmen in college.""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_GEOMETRY"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""MATH_SUBJECT_PRE_CALCULUS"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""MUSICAL_INSTRUMENTS_SUBJECT_FLUTE"", ""MUSICAL_INSTRUMENTS_SUBJECT_SAXOPHONE""]",,1
c254194d-a5c5-44f3-b296-d240f5986fe4,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"MATH TUTOR! Proficiency in math adjacent subjects, such as chemistry or physics, is also helpful. Im a candidate has several years of nannying but also tutoring experience with a record of improving students' grades and test scores.",,[],35387804,"[""Math""]",[],"{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,7
c36e3db2-f3a9-410f-97dd-07feea34a37b,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Ive been a teacher for four years now. Ive worked with students aged pre-school through middle school,,[],34254859,"[""English"", ""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': False, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,4
c80764e9-cd3d-439c-9fe7-80905a10f7ab,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Passionate about Spanish language and culture, I have over 6 years of experience teaching Spanish to students of all ages. My approach is tailored to each student's needs, focusing on conversational skills, grammar, and cultural context. I hold a Spanish Education degree and have worked with learners in both classroom and one-on-one settings.",,[],35435013,"[""Foreign Language""]",[],"{'amount': '38', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '65', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome""]",[],,5
c8110564-cb6c-4f25-be0c-9781076e1189,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Hi I'm currently a student at Rutgers university in New Brunswick studying nursing. I have worked at kumon when I was in high school teaching primarily English. I love providing an interactive learning experience for children, making them grow to love learning.",,[],32981373,"[""Business"", ""English"", ""Foreign Language"", ""Math"", ""Special Education"", ""Art"", ""Dance"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,1
c8390e81-1c13-4986-b97d-13196c312599,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hello! I'm a licensed professional teacher from the Philippines, holding a Bachelor's Degree in Elementary Education with a major in General Education, which I earned in 2009. I have 10 years of experience as a primary school teacher and I'm exploring this app to find part-time/full-time job opportunities where I can share my teaching expertise.

As a 35-year-old woman, I possess excellent communication and organizational skills. I'm known for being approachable, reliable, and always well-presented, making it easy for me to connect with others, especially children.",,[],35661441,"[""English"", ""Foreign Language"", ""Science""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,10
c8a40256-0158-4f6f-b4f7-b379f15c2044,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I'm a very kind/ caring/patient teacher. No need to ever feel rushed or frustrated, we'll conquer whatever problem together. I've tutored my nephew and he seemed to excel. Looking to share my abilities with others.",,[],35860013,"[""English"", ""Foreign Language"", ""Science""]",[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],[],[],,0
c9c5ca62-ac4e-477b-90a1-f819953ef2b1,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,Hey! I'm Melannie and I m willing to teach and also help with your Spanish classes. Actually I'm from Spain so my native language is Spanish.,,[],26907229,"[""Foreign Language""]",[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '44', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]",[],,0
ccabc906-df10-4c36-b70d-3e1ffdeaeb7e,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Hi my name is Samadi I am studying business currently!! But I love English it's my favorite and honestly super interesting and amazing subject !! I love tutoring and helping others with my favorite subject,,[],34170874,"[""English"", ""Test Prep"", ""Art"", ""Music And Drama""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]",[],,0
ccf55c88-a0ec-4e59-af81-8c5f3a6743bd,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hi, my passion is early childhood education. It really excites me to see kids learn to love learning. I have 10 years in a Montessori classroom, and 20 yrs as a professional nanny. When I started with my first family, I was so nervous and not sure if this was right for me. Only one week in I knew this was for me, I love the one on one. I also really enjoy creating my own lessons, and teaching them from a very early age.",,[],35071134,"[""English"", ""Math"", ""Science"", ""Art""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],,10
ce587730-395e-44b2-9b30-dde5566e2529,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hi Everyone! 

My name is Tamara and I am a 25-year-old law student looking to care for a family in while I support myself. I have a flexible day time schedule and a car with a clean driving record. 

I take a holistic approach when caring for children through activity-based learning, socio-emotional development, and freedom of expression. I have cared for children in many capacities including one-on-one care for unique children ranging from baby-13 years old, after-school programming and coordination for middle schoolers, group tutoring for 3rd graders, and as a bilingual trauma-informed social services coordinator.",,[],20208963,[],[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,8
cf642251-d799-41b7-9fd4-1d64f55bc473,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Hi I'm destiny. I have my associates. And currently attending Kean university studying in education. I'm fluent in English Spanish and Portuguese. I'm willing to help families that are in need of extra help. Feel free to reach out to me.,,[],35635288,"[""English"", ""Foreign Language"", ""Math"", ""Sports And Fitness""]",[],"{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,5
d1f01203-a5a2-4b82-9306-d59c0f29d226,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Hi there, I am currently in the process in becoming a Certified Elementary Teacher. I hold a degree in Public Health Studies with a minor in science. I love to arts and craft. I am a major book worm.",,[],34264560,"[""English"", ""Science"", ""Test Prep"", ""Art""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': True, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,1
d2c8a7e5-357c-43f9-846c-6b10fd8564f5,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Spanish speaking teacher , with 20 +years of experience. I've worked with all ages and always happy . to show the best of my language and make you enjoy your learning I am lovely and patient person.",,[],34893489,"[""Foreign Language""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInTeachersHome""]",[],,0
d3aee458-e51a-4d0b-9327-15927750712f,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I am currently a 3rd-grade teacher. I have experience in teaching 3rd-grade students and 4th. I have tutored briefly before and spend a lot of time during the day working one-on-one with students. I also have a classroom with students with learning disabilities. I am very good with technology and would like to incorporate that into my tutoring sessions. I have a bachelor's degree in Psychology and a Master's Degree in Teaching.,,[],29916606,"[""Computers"", ""English"", ""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '70', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""TEST_PREP_SUBJECT_3RD_GRADE_SOL"", ""TEST_PREP_SUBJECT_ELEMENTARY_STANDARD_TESTING""]",,3
d797c7d9-2c18-4c0b-877e-83a0d300df57,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",INACTIVE,PART_TIME,"I have been an English tutor for four years, helping children and teenagers with their homework, spelling areas, pronunciation, and enriching their English vocabulary. If they have a hard time understanding the concept, I patiently explain it to them in a simple way. I have taken psychology courses in school which I have learned the ways to reach out to children when they are struggling for their homework and school work. I have tutored teenagers with dyslexia and helping the student verbally and writing the homework on the computer. It's great to be able to help and offer educational services to children and making them feel relaxed for their next day to school.",,[],3820345,"[""English"", ""Foreign Language""]","[""Dyslexia qualified.""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]","[""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING""]",Writing Skills,4
d93bc4d3-bdc1-4c32-bced-8a71912df3eb,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have experience as a Math Instructor for grades K-8 at Mathnasium, training students on how to think and go about solving problems.",,[],31079873,"[""English"", ""Math""]",[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""MATH_SUBJECT_HIGH_SCHOOL_MATH"", ""ENGLISH_SUBJECT_ESL"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING""]",,2
db1ae371-2c38-4571-86ff-19d6ef775964,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,PART_TIME,I have taught a pod (Four Kindergartners) and tutored kids using creative means to keep them active.,,[],33336073,"[""English"", ""Math"", ""Science"", ""Art"", ""Sports And Fitness""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome""]",[],,6
db327c97-d387-404d-bb1f-f8137f9b640f,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,FULL_TIME,"I have been blessed with over 10 years of experience as a K-6 Elementary Classroom Teacher across a wide range of settings. 

Since transitioning from the classroom in 2020, I have had the incredible opportunity to work directly with families in their homes providing virtual learning support and fully customized homeschool curriculum for sweet little babies, Infant - 5 years old. 

List of Services:

Education
- Early Learning Education, Birth - 3 Years Old : Early Literacy, Emergent Writing, Math Concepts, Art, Real World Exploration, Music, Montessori
- Homeschool Education/Learning Pods/Micro School, PreK - Grade 6 : Reading, Writing, Math, Science, Social Studies, Art, Study and Org Habits
- Tutoring, PreK - Grade 6 : same as above
- Special Needs : ASD, ADHD, Cerebral Palsy, ESL

.",,[],13576245,"[""Computers"", ""English"", ""Math"", ""Science"", ""Special Education"", ""Test Prep"", ""Art"", ""Musical Instruments"", ""Music And Drama""]","[""Certified  to teach Elementary K-6 and Special Education K-12.\nBA of Arts in History.\nM. Ed. in Elementary and Special Education.""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""ART_SUBJECT_DRAWING"", ""ART_SUBJECT_PAINTING"", ""MUSIC_DRAMA_SUBJECT_SINGING"", ""SPECIAL_EDUCATION_SUBJECT_DYSLEXIA"", ""SPECIAL_EDUCATION_SUBJECT_ADD_ADHD"", ""SPECIAL_EDUCATION_SUBJECT_EMOTIONAL_BEHAVIOR"", ""SPECIAL_EDUCATION_SUBJECT_HEARING_IMPAIRED"", ""SPECIAL_EDUCATION_SUBJECT_LEARNING_DISABLED"", ""SPECIAL_EDUCATION_SUBJECT_MILDLY_HANDICAPPED"", ""TEST_PREP_SUBJECT_3RD_GRADE_SOL"", ""TEST_PREP_SUBJECT_5TH_GRADE_SOL"", ""TEST_PREP_SUBJECT_ELEMENTARY_STANDARD_TESTING""]",Montessori,10
db763989-fa32-4ed2-8f89-d830f1f1b9f2,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I offer tutoring services to fellow college students, specializing in biology. With a strong understanding of the subject, I help students grasp complex concepts, improve their study techniques, and prepare for exams. My goal is to make biology more approachable and ensure my peers feel confident in their learning. Whether it's reviewing lecture material, working through assignments, or answering specific questions, I tailor my sessions to meet each student's needs and learning style.",,[],35717739,"[""Foreign Language"", ""Science""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,0
dc7b9730-c648-4ebc-a483-db40ece8aa4e,07008,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Hello all! I am a young, fun, and enthusiastic person who likes to help others. I have a compassion for helping all people no matter the age. I love helping someone better their learning skills just as I am eager to learn new skills. I am a college student with a degree in health science, currently pursing a nursing degree. I love all subjects but my ultimate favorite subject is math. I'm sure we will make a great team & I will ensure you that we will succeed together!",,[],34603475,"[""Math""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsOnline""]",[],,0
dd7a4ac1-6319-4682-be19-da3bbc844fe5,07008,tutoringCaregiverProfile,"[""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I am a dedicated and versatile professional with over 11 years of experience in customer service, sales, and banking, complemented by technical support expertise. My career spans various industries, including retail banking, IT, tutoring and hospitality, where I've developed strong skills in problem-solving, client relations, and financial advising. Currently employed as a personal banker , I have a proven track record of achieving sales targets and providing personalized financial solutions. In addition, I have experience in IT support as a PC technician, as well as creative pursuits in photography and fashion design. Certified in CPR and emergency telecommunications, I am prepared to handle critical situations. I am excited to further my career by transitioning into the medical field, driven by my passion for helping others.",,[],35475949,"[""Business"", ""Computers"", ""English"", ""Math"", ""Science"", ""Test Prep"", ""Art""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '60', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,6
